Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CNv=0	Cyanide Radical	678.84481740, 678.84481740	N=6-5,J=11/2-11/2,F=11/2-11/2	-3.25600		56.7454	81.6435	CDMS
CNv=0	Cyanide Radical	678.86167250, 678.86167250	N=6-5,J=11/2-11/2,F=11/2-13/2	-4.78830		56.7448	81.6426	CDMS
CNv=0	Cyanide Radical	678.86502090, 678.86502090	N=6-5,J=11/2-11/2,F=13/2-11/2	-4.77130		56.7454	81.6435	CDMS
CNv=0	Cyanide Radical	678.88187600, 678.88187600	N=6-5,J=11/2-11/2,F=13/2-13/2	-3.17150		56.7448	81.6426	CDMS
CNv=0	Cyanide Radical	680.01047540, 680.01047540	N=6-5,J=11/2-9/2,F=9/2-11/2	-4.97310		56.7060	81.5868	CDMS
CNv=0	Cyanide Radical	680.02664260, 680.02664260	N=6-5,J=11/2-9/2,F=11/2-11/2	-2.89510	 0.41	56.7060	81.5868	CDMS
CNv=0	Cyanide Radical	680.03127340, 680.03127340	N=6-5,J=11/2-9/2,F=9/2-9/2	-2.89540		56.7053	81.5858	CDMS
CNv=0	Cyanide Radical	680.04684610, 680.04684610	N=6-5,J=11/2-9/2,F=13/2-11/2	-1.34890		56.7060	81.5868	CDMS
CNv=0	Cyanide Radical	680.04737590, 680.04737590	N=6-5,J=11/2-9/2,F=9/2-7/2	-1.51270		56.7047	81.5849	CDMS
CNv=0	Cyanide Radical	680.04744070, 680.04744070	N=6-5,J=11/2-9/2,F=11/2-9/2	-1.43040		56.7053	81.5858	CDMS
CNv=0	Cyanide Radical	680.26390170, 680.26390170	N=6-5,J=13/2-11/2,F=13/2-11/2	-1.35240	  b	56.7454	81.6435	CDMS
CNv=0	Cyanide Radical	680.26396710, 680.26396710	N=6-5,J=13/2-11/2,F=15/2-13/2	-1.28400	  b	56.7448	81.6426	CDMS
