Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
C17O	Carbon Monoxide	674.00920240, 674.00920240	J=6-5,F=15/2-13/2	-3.56000	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00926650, 674.00926650	J=6-5,F=13/2-11/2	-3.63930	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00926880, 674.00926880	J=6-5,F=11/2-11/2	-4.55040	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00933740, 674.00933740	J=6-5,F=11/2-9/2	-3.72170	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00938550, 674.00938550	J=6-5,F=9/2-7/2	-3.80580	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00939110, 674.00939110	J=6-5,F=7/2-5/2	-3.88860	 6.6	56.2136	80.8784	CDMS
C17O	Carbon Monoxide	674.00961520, 674.00961520	J=6-5,F=13/2-13/2	-4.59550	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00961740, 674.00961740	J=6-5,F=11/2-13/2	-6.11650	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.01018330, 674.01018330	J=6-5,F=15/2-15/2	-4.79040	 6.6	56.2136	80.8784	CDMS
C17O	Carbon Monoxide	674.01059610, 674.01059610	J=6-5,F=13/2-15/2	-6.43390		56.2136	80.8784	CDMS
C17O	Carbon Monoxide	786.28017080, 786.28017080	J=7-6,F=9/2-11/2	-6.35180		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28042680, 786.28042680	J=7-6,F=9/2-9/2	-4.77780		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28054250, 786.28054250	J=7-6,F=11/2-11/2	-4.58040		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28054480, 786.28054480	J=7-6,F=11/2-13/2	-6.16910		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28071000, 786.28071000	J=7-6,F=19/2-17/2	-3.35140		78.6961	113.2255	CDMS
C17O	Carbon Monoxide	786.28071000, 786.28071000	J=7-6,F=19/2-17/2	-3.41580		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28071000, 786.28071000	J=7-6,F=19/2-17/2	-3.48230		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28071000, 786.28071000	J=7-6,F=19/2-17/2	-3.55050		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28071000, 786.28071000	J=7-6,F=19/2-17/2	-3.61940		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28071000, 786.28071000	J=7-6,F=19/2-17/2	-3.68720		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28075650, 786.28075650	J=7-6,F=13/2-13/2	-4.52930		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28110740, 786.28110740	J=7-6,F=15/2-15/2	-4.57640		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28116930, 786.28116930	J=7-6,F=13/2-15/2	-6.23130		78.6962	113.2256	CDMS
C17O	Carbon Monoxide	786.28163970, 786.28163970	J=7-6,F=17/2-17/2	-4.77370		78.6961	113.2255	CDMS
C17O	Carbon Monoxide	786.28210660, 786.28210660	J=7-6,F=15/2-17/2	-6.54090		78.6961	113.2255	CDMS
C17O	Carbon Monoxide	898.52237260, 898.52237260	J=8-7,F=11/2-13/2	-6.48470	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52258430, 898.52258430	J=8-7,F=11/2-11/2	-4.77720	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52272590, 898.52272590	J=8-7,F=13/2-13/2	-4.57820	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52278790, 898.52278790	J=8-7,F=13/2-15/2	-6.29160	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52285200, 898.52285200	J=8-7,F=21/2-19/2	-3.25020	10.3	104.9236	150.9608	CDMS
C17O	Carbon Monoxide	898.52285200, 898.52285200	J=8-7,F=21/2-19/2	-3.30610	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52285200, 898.52285200	J=8-7,F=21/2-19/2	-3.36350	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52285200, 898.52285200	J=8-7,F=21/2-19/2	-3.42180	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52285200, 898.52285200	J=8-7,F=21/2-19/2	-3.48050	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52285200, 898.52285200	J=8-7,F=21/2-19/2	-3.53830	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52295810, 898.52295810	J=8-7,F=15/2-15/2	-4.52730	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52331030, 898.52331030	J=8-7,F=17/2-17/2	-4.57550	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52342510, 898.52342510	J=8-7,F=15/2-17/2	-6.34600	10.3	104.9237	150.9609	CDMS
C17O	Carbon Monoxide	898.52381590, 898.52381590	J=8-7,F=19/2-19/2	-4.77450	10.3	104.9236	150.9608	CDMS
C17O	Carbon Monoxide	898.52433100, 898.52433100	J=8-7,F=17/2-19/2	-6.64960		104.9236	150.9608	CDMS
