Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CH3OHvt=0-2	Methanol	317.08212100, 317.08212100	13(3)-12(-3)E2vt=0	-11.7019		169.407	243.7375	JPL
CH3OHvt=0-2	Methanol	317.10303800, 317.10303800	8(-5)-9(-4)E2vt=0	-4.399		133.685	192.3418	JPL
CH3OHvt=0-2	Methanol	318.07237800, 318.07237800	5(-2)-4(2)E2vt=0	-9.3127		31.596	45.4593	JPL
CH3OHvt=0-2	Methanol	318.31891900, 318.31891900	8(1)--8(0)+vt=0	-3.3698		58.062	83.5378	JPL
CH3OHvt=0-2	Methanol	318.45658200, 318.45658200	8(3)+-9(1)+vt=0	-9.5408		82.068	118.0769	JPL
CH3OHvt=0-2	Methanol	318.52247600, 318.52247600	14(3)+-15(0)+vt=0	-9.4301		193.344	278.1773	JPL
CH3OHvt=0-2	Methanol	319.31016900, 319.31016900	14(-1)-13(2)E2vt=0	-5.3793		162.366	233.6071	JPL
CH3OHvt=0-2	Methanol	319.57255100, 319.57255100	5(5)-6(2)E1vt=1	-9.496		311.735	448.5145	JPL
CH3OHvt=0-2	Methanol	322.23946200, 322.23946200	9(1)--9(0)+vt=0	-3.3451		72.57	104.4114	JPL
CH3OHvt=0-2	Methanol	322.32100600, 322.32100600	1(1)-1(-1)E2vt=0	-9.7074		5.49	7.8988	JPL
CH3OHvt=0-2	Methanol	322.33714900, 322.33714900	2(1)-2(-1)E2vt=0	-9.0062		8.717	12.5417	JPL
CH3OHvt=0-2	Methanol	322.37157800, 322.37157800	3(1)-3(-1)E2vt=0	-8.5566		13.557	19.5054	JPL
CH3OHvt=0-2	Methanol	322.43653800, 322.43653800	4(1)-4(-1)E2vt=0	-8.2235		20.009	28.7883	JPL
CH3OHvt=0-2	Methanol	322.54832800, 322.54832800	5(1)-5(-1)E2vt=0	-7.9599		28.074	40.392	JPL
CH3OHvt=0-2	Methanol	322.72726600, 322.72726600	6(1)-6(-1)E2vt=0	-7.7438		37.749	54.3121	JPL
CH3OHvt=0-2	Methanol	322.99761500, 322.99761500	7(1)-7(-1)E2vt=0	-7.5639		49.035	70.55	JPL
CH3OHvt=0-2	Methanol	323.38746800, 323.38746800	8(1)-8(-1)E2vt=0	-7.414		61.93	89.1029	JPL
CH3OHvt=0-2	Methanol	323.92858100, 323.92858100	9(1)-9(-1)E2vt=0	-7.2906		76.433	109.9694	JPL
CH3OHvt=0-2	Methanol	324.65611300, 324.65611300	10(1)-10(-1)E2vt=0	-7.1921		92.543	133.148	JPL
CH3OHvt=0-2	Methanol	325.60828200, 325.60828200	11(1)-11(-1)E2vt=0	-7.1177		110.258	158.6358	JPL
CH3OHvt=0-2	Methanol	325.79029100, 325.79029100	14(-3)-15(0)E2vt=0	-5.6493		202.075	290.7392	JPL
CH3OHvt=0-2	Methanol	326.63058300, 326.63058300	10(1)--10(0)+vt=0	-3.328		88.686	127.5986	JPL
CH3OHvt=0-2	Methanol	326.67818600, 326.67818600	16(-2)-15(3)E2vt=0	-5.5684		226.775	326.2768	JPL
CH3OHvt=0-2	Methanol	326.82589900, 326.82589900	12(1)-12(-1)E2vt=0	-7.0672		129.577	186.4313	JPL
CH3OHvt=0-2	Methanol	326.96123200, 326.96123200	10(-1)-9(0)E2vt=0	-3.4816		81.637	117.4568	JPL
CH3OHvt=0-2	Methanol	327.13691200, 327.13691200	8(2)-9(4)E1vt=1	-8.2353		324.958	467.5394	JPL
CH3OHvt=0-2	Methanol	327.31725300, 327.31725300	12(2)--11(3)-vt=0	-3.8719		141.08	202.9815	JPL
CH3OHvt=0-2	Methanol	327.40787300, 327.40787300	17(5)+-18(4)+vt=0	-4.1414		331.612	477.113	JPL
CH3OHvt=0-2	Methanol	327.44064400, 327.44064400	17(5)--18(4)-vt=0	-4.1413		331.611	477.1115	JPL
CH3OHvt=0-2	Methanol	327.48683500, 327.48683500	13(4)-14(3)E1vt=0	-3.9863		202.572	291.4542	JPL
CH3OHvt=0-2	Methanol	327.81232200, 327.81232200	19(-2)-19(0)E2vt=0	-6.932		314.112	451.9345	JPL
CH3OHvt=0-2	Methanol	328.35179000, 328.35179000	13(1)-13(-1)E2vt=0	-7.0411		150.497	216.5304	JPL
CH3OHvt=0-2	Methanol	329.63288100, 329.63288100	12(2)+-11(3)+vt=0	-3.8659		141.079	202.98	JPL
CH3OHvt=0-2	Methanol	330.23009100, 330.23009100	14(1)-14(-1)E2vt=0	-7.0398		173.017	248.9314	JPL
CH3OHvt=0-2	Methanol	330.79388700, 330.79388700	8(-3)-9(-2)E2vt=0	-3.9769		90.632	130.3985	JPL
CH3OHvt=0-2	Methanol	331.22037100, 331.22037100	16(-1)-15(-2)E2vt=0	-3.954		211.8	304.7312	JPL
CH3OHvt=0-2	Methanol	331.50231900, 331.50231900	11(1)--11(0)+vt=0	-3.3176		106.409	153.0979	JPL
CH3OHvt=0-2	Methanol	332.50543200, 332.50543200	15(1)-15(-1)E2vt=0	-7.0646		197.135	283.6317	JPL
CH3OHvt=0-2	Methanol	332.92082200, 332.92082200	7(3)--8(1)-vt=0	-9.6576		68.68	98.8146	JPL
CH3OHvt=0-2	Methanol	333.86472200, 333.86472200	9(1)-8(-2)E2vt=0	-5.7284		76.102	109.4932	JPL
CH3OHvt=0-2	Methanol	334.42657100, 334.42657100	3(0)-2(1)E1vt=1	-4.5972		207.413	298.4193	JPL
CH3OHvt=0-2	Methanol	334.97060900, 334.97060900	11(0)-10(2)E1vt=0	-7.0609		104.236	149.9715	JPL
CH3OHvt=0-2	Methanol	335.12172200, 335.12172200	3(2)-2(0)E1vt=0	-8.5878		13.963	20.0895	JPL
CH3OHvt=0-2	Methanol	335.13357000, 335.13357000	2(2)--3(1)-vt=0	-4.6708		19.87	28.5883	JPL
CH3OHvt=0-2	Methanol	335.22202200, 335.22202200	16(1)-16(-1)E2vt=0	-7.1172		222.849	320.6282	JPL
CH3OHvt=0-2	Methanol	335.36256500, 335.36256500	7(3)-8(0)E1vt=0	-6.7735		67.15	96.6133	JPL
CH3OHvt=0-2	Methanol	335.58201700, 335.58201700	7(1)+-6(1)+vt=0	-3.4598		43.694	62.8656	JPL
CH3OHvt=0-2	Methanol	335.60395700, 335.60395700	10(-3)-11(1)E2vt=0	-9.4731		121.119	174.2622	JPL
CH3OHvt=0-2	Methanol	336.43822400, 336.43822400	14(7)+-15(6)+vt=0	-4.1195		328.108	472.0715	JPL
CH3OHvt=0-2	Methanol	336.86514900, 336.86514900	12(1)--12(0)+vt=0	-3.3133		125.737	180.9065	JPL
CH3OHvt=0-2	Methanol	337.13585300, 337.13585300	3(3)-4(2)E1vt=0	-4.7806		31.596	45.4593	JPL
CH3OHvt=0-2	Methanol	337.29748400, 337.29748400	7(1)+-6(1)+vt=1	-3.9049		259.825	373.8281	JPL
CH3OHvt=0-2	Methanol	337.51913800, 337.51913800	7(3)-6(3)E1vt=1	-4.1161		323.906	466.0258	JPL
CH3OHvt=0-2	Methanol	337.52753900, 337.52753900	17(-3)-18(-1)E2vt=0	-8.3179		279.056	401.497	JPL
CH3OHvt=0-2	Methanol	337.54611600, 337.54611600	7(5)+-6(5)+vt=1	-4.0473		326.086	469.1623	JPL
CH3OHvt=0-2	Methanol	337.58168000, 337.58168000	7(4)-6(4)E1vt=1	-4.1255		286.354	411.9972	JPL
CH3OHvt=0-2	Methanol	337.60528800, 337.60528800	7(-2)-6(-2)E2vt=1	-3.988		287.209	413.2273	JPL
CH3OHvt=0-2	Methanol	337.61066100, 337.61066100	7(-3)-6(-3)E2vt=1	-3.9822		258.03	371.2455	JPL
CH3OHvt=0-2	Methanol	337.62575300, 337.62575300	7(2)+-6(2)+vt=1	-3.8959		241.381	347.2914	JPL
CH3OHvt=0-2	Methanol	337.63575400, 337.63575400	7(2)--6(2)-vt=1	-3.8959		241.381	347.2914	JPL
CH3OHvt=0-2	Methanol	337.64247800, 337.64247800	7(1)-6(1)E1vt=1	-3.8569		236.378	340.0933	JPL
CH3OHvt=0-2	Methanol	337.64391500, 337.64391500	7(0)-6(0)E1vt=1	-3.8604		242.705	349.1963	JPL
CH3OHvt=0-2	Methanol	337.64604200, 337.64604200	7(-4)-6(-4)E2vt=1	-4.1847		315.559	454.0164	JPL
CH3OHvt=0-2	Methanol	337.65519900, 337.65519900	7(3)+-6(3)+vt=1	-4.088		309.104	444.7291	JPL
CH3OHvt=0-2	Methanol	337.65523600, 337.65523600	7(3)--6(3)-vt=1	-4.088		309.104	444.7291	JPL
CH3OHvt=0-2	Methanol	337.67123800, 337.67123800	7(2)-6(2)E1vt=1	-4.0411		311.735	448.5145	JPL
CH3OHvt=0-2	Methanol	337.68524800, 337.68524800	7(5)-6(5)E1vt=1	-4.3558		332.049	477.7417	JPL
CH3OHvt=0-2	Methanol	337.70756800, 337.70756800	7(-1)-6(-1)E2vt=1	-4.0337		321.108	462.0001	JPL
CH3OHvt=0-2	Methanol	337.74883000, 337.74883000	7(0)+-6(0)+vt=1	-3.9807		328.252	472.2787	JPL
CH3OHvt=0-2	Methanol	337.96943800, 337.96943800	7(1)--6(1)-vt=1	-3.9034		259.892	373.9245	JPL
CH3OHvt=0-2	Methanol	338.12448800, 338.12448800	7(0)-6(0)E1vt=0	-3.4438		42.988	61.8498	JPL
CH3OHvt=0-2	Methanol	338.34458800, 338.34458800	7(-1)-6(-1)E2vt=0	-3.4407		37.749	54.3121	JPL
CH3OHvt=0-2	Methanol	338.40461000, 338.40461000	7(6)-6(6)E1vt=0	-4.2585		158.155	227.5485	JPL
CH3OHvt=0-2	Methanol	338.40869800, 338.40869800	7(0)+-6(0)+vt=0	-3.4236		33.876	48.7397	JPL
CH3OHvt=0-2	Methanol	338.42266300, 338.42266300	17(1)-17(-1)E2vt=0	-7.2007		250.157	359.9181	JPL
CH3OHvt=0-2	Methanol	338.43097500, 338.43097500	7(-6)-6(-6)E2vt=0	-4.2709		165.213	237.7033	JPL
CH3OHvt=0-2	Methanol	338.44236700, 338.44236700	7(6)+-6(6)+vt=0	-3.9777		168.514	242.4527	JPL
CH3OHvt=0-2	Methanol	338.45653600, 338.45653600	7(-5)-6(-5)E2vt=0	-3.9126		120.071	172.7544	JPL
CH3OHvt=0-2	Methanol	338.47522600, 338.47522600	7(5)-6(5)E1vt=0	-3.9298		128.453	184.8142	JPL
CH3OHvt=0-2	Methanol	338.48632200, 338.48632200	7(5)+-6(5)+vt=0	-3.6297		129.721	186.6385	JPL
CH3OHvt=0-2	Methanol	338.50406500, 338.50406500	7(-4)-6(-4)E2vt=0	-3.7224		94.975	136.6471	JPL
CH3OHvt=0-2	Methanol	338.51263200, 338.51263200	7(4)--6(4)-vt=0	-3.7108		89.72	129.0863	JPL
CH3OHvt=0-2	Methanol	338.51264400, 338.51264400	7(4)+-6(4)+vt=0	-3.7108		89.72	129.0863	JPL
CH3OHvt=0-2	Methanol	338.51285300, 338.51285300	7(2)--6(2)-vt=0	-3.5122		60.09	86.4556	JPL
CH3OHvt=0-2	Methanol	338.53025700, 338.53025700	7(4)-6(4)E1vt=0	-3.7316		100.602	144.743	JPL
CH3OHvt=0-2	Methanol	338.54082600, 338.54082600	7(3)+-6(3)+vt=0	-3.5842		68.493	98.5456	JPL
CH3OHvt=0-2	Methanol	338.54315200, 338.54315200	7(3)--6(3)-vt=0	-3.5842		68.493	98.5456	JPL
CH3OHvt=0-2	Methanol	338.55996300, 338.55996300	7(-3)-6(-3)E2vt=0	-3.5998		77.467	111.4571	JPL
CH3OHvt=0-2	Methanol	338.58321600, 338.58321600	7(3)-6(3)E1vt=0	-3.5798		67.043	96.4594	JPL
CH3OHvt=0-2	Methanol	338.61493600, 338.61493600	7(1)-6(1)E1vt=0	-3.452		48.514	69.8004	JPL
CH3OHvt=0-2	Methanol	338.63980200, 338.63980200	7(2)+-6(2)+vt=0	-3.5119		60.096	86.4642	JPL
CH3OHvt=0-2	Methanol	338.72169300, 338.72169300	7(2)-6(2)E1vt=0	-3.4967		49.349	71.0018	JPL
CH3OHvt=0-2	Methanol	338.72289800, 338.72289800	7(-2)-6(-2)E2vt=0	-3.4968		51.889	74.6563	JPL
CH3OHvt=0-2	Methanol	340.14114300, 340.14114300	2(2)+-3(1)+vt=0	-4.6577		19.703	28.3481	JPL
CH3OHvt=0-2	Methanol	340.39365900, 340.39365900	16(6)--17(5)-vt=0	-4.2626		342.533	492.8257	JPL
CH3OHvt=0-2	Methanol	340.39374500, 340.39374500	16(6)+-17(5)+vt=0	-4.2626		342.533	492.8257	JPL
CH3OHvt=0-2	Methanol	340.49961100, 340.49961100	20(-2)-20(0)E2vt=0	-6.9775		346.073	497.919	JPL
CH3OHvt=0-2	Methanol	340.68396900, 340.68396900	11(1)-10(0)E1vt=1	-3.979		297.401	427.8912	JPL
CH3OHvt=0-2	Methanol	341.41561500, 341.41561500	7(1)--6(1)-vt=0	-3.4463		44.278	63.7058	JPL
CH3OHvt=0-2	Methanol	342.14772100, 342.14772100	18(1)-18(-1)E2vt=0	-7.3207		279.056	401.497	JPL
CH3OHvt=0-2	Methanol	342.72979600, 342.72979600	13(1)--13(0)+vt=0	-3.3146		146.67	211.0242	JPL
CH3OHvt=0-2	Methanol	343.00588200, 343.00588200	5(-2)-4(1)E2vt=0	-6.7512		30.764	44.2623	JPL
CH3OHvt=0-2	Methanol	344.10903900, 344.10903900	18(2)-17(3)E1vt=0	-3.9498		280.02	402.884	JPL
CH3OHvt=0-2	Methanol	344.31226700, 344.31226700	10(-2)-11(-3)E2vt=1	-3.8865		330.411	475.385	JPL
CH3OHvt=0-2	Methanol	344.44343300, 344.44343300	19(1)+-18(2)+vt=0	-3.8355		302.131	434.6966	JPL
CH3OHvt=0-2	Methanol	345.90391600, 345.90391600	16(1)--15(2)-vt=0	-3.7535		219.666	316.0486	JPL
CH3OHvt=0-2	Methanol	345.91926000, 345.91926000	18(-3)-17(-4)E2vt=0	-3.9798		307.783	442.8285	JPL
CH3OHvt=0-2	Methanol	346.20271900, 346.20271900	5(4)--6(3)-vt=0	-4.5339		68.493	98.5456	JPL
CH3OHvt=0-2	Methanol	346.20427100, 346.20427100	5(4)+-6(3)+vt=0	-4.5339		68.493	98.5456	JPL
CH3OHvt=0-2	Methanol	346.43409100, 346.43409100	19(1)-19(-1)E2vt=0	-7.4881		309.545	445.3636	JPL
CH3OHvt=0-2	Methanol	346.78275200, 346.78275200	14(-1)-13(1)E2vt=0	-6.943		161.449	232.2878	JPL
CH3OHvt=0-2	Methanol	347.27155100, 347.27155100	2(2)-2(-1)E2vt=0	-9.195		8.717	12.5417	JPL
CH3OHvt=0-2	Methanol	347.30030600, 347.30030600	3(2)-3(-1)E2vt=0	-8.4039		13.557	19.5054	JPL
CH3OHvt=0-2	Methanol	347.37004200, 347.37004200	4(2)-4(-1)E2vt=0	-7.8942		20.009	28.7883	JPL
CH3OHvt=0-2	Methanol	347.50745100, 347.50745100	5(2)-5(-1)E2vt=0	-7.543		28.074	40.392	JPL
CH3OHvt=0-2	Methanol	347.74544200, 347.74544200	6(2)-6(-1)E2vt=0	-7.3092		37.749	54.3121	JPL
CH3OHvt=0-2	Methanol	348.12254700, 348.12254700	7(2)-7(-1)E2vt=0	-7.1825		49.035	70.55	JPL
CH3OHvt=0-2	Methanol	348.68195100, 348.68195100	8(2)-8(-1)E2vt=0	-7.179		61.93	89.1029	JPL
CH3OHvt=0-2	Methanol	348.82357700, 348.82357700	13(0)-12(-2)E2vt=0	-7.0965		143.927	207.0777	JPL
CH3OHvt=0-2	Methanol	348.99549200, 348.99549200	10(3)-11(-1)E2vt=0	-10.6403		110.258	158.6358	JPL
CH3OHvt=0-2	Methanol	349.10699700, 349.10699700	14(1)--14(0)+vt=0	-3.3211		169.206	243.4483	JPL
CH3OHvt=0-2	Methanol	349.47004700, 349.47004700	9(2)-9(-1)E2vt=0	-7.3703		76.433	109.9694	JPL
CH3OHvt=0-2	Methanol	350.53445000, 350.53445000	10(2)-10(-1)E2vt=0	-8.143		92.543	133.148	JPL
CH3OHvt=0-2	Methanol	350.68766200, 350.68766200	4(0)-3(-1)E2vt=0	-3.912		13.557	19.5054	JPL
CH3OHvt=0-2	Methanol	350.90510000, 350.90510000	1(1)+-0(0)+vt=0	-3.7787		0	0	JPL
CH3OHvt=0-2	Methanol	351.23647900, 351.23647900	9(5)-10(4)E1vt=0	-4.2598		155.444	223.648	JPL
CH3OHvt=0-2	Methanol	351.31420800, 351.31420800	20(1)-20(-1)E2vt=0	-7.7251		341.622	491.515	JPL
CH3OHvt=0-2	Methanol	351.68548000, 351.68548000	8(2)+-9(0)+vt=0	-8.4874		72.57	104.4114	JPL
CH3OHvt=0-2	Methanol	351.86235800, 351.86235800	18(-4)-19(-2)E2vt=0	-9.2469		325.047	467.6674	JPL
CH3OHvt=0-2	Methanol	351.92147400, 351.92147400	11(2)-11(-1)E2vt=0	-7.8026		110.258	158.6358	JPL
CH3OHvt=0-2	Methanol	353.67319700, 353.67319700	12(2)-12(-1)E2vt=0	-6.7139		129.577	186.4313	JPL
CH3OHvt=0-2	Methanol	355.27953900, 355.27953900	10(4)+-11(2)+vt=0	-7.65		132.71	190.939	JPL
CH3OHvt=0-2	Methanol	355.60294500, 355.60294500	13(0)+-12(1)+vt=0	-3.5294		134.809	193.959	JPL
CH3OHvt=0-2	Methanol	355.82437300, 355.82437300	13(2)-13(-1)E2vt=0	-6.1236		150.497	216.5304	JPL
CH3OHvt=0-2	Methanol	356.00723500, 356.00723500	15(1)--15(0)+vt=0	-3.3325		193.344	278.1773	JPL
CH3OHvt=0-2	Methanol	356.89582200, 356.89582200	10(4)--11(2)-vt=0	-7.646		132.657	190.8627	JPL
CH3OHvt=0-2	Methanol	358.20091100, 358.20091100	9(-3)-10(2)E2vt=0	-6.9702		104.236	149.9715	JPL
CH3OHvt=0-2	Methanol	358.39959400, 358.39959400	14(2)-14(-1)E2vt=0	-5.7008		173.017	248.9314	JPL
CH3OHvt=0-2	Methanol	358.41464800, 358.41464800	10(6)-11(5)E1vt=0	-4.3459		201.021	289.2227	JPL
CH3OHvt=0-2	Methanol	358.60579900, 358.60579900	4(1)-3(0)E1vt=0	-3.7506		18.803	27.0532	JPL
CH3OHvt=0-2	Methanol	359.40618900, 359.40618900	9(2)-8(-2)E2vt=0	-7.4572		76.102	109.4932	JPL
CH3OHvt=0-2	Methanol	360.66163300, 360.66163300	3(1)+-4(2)+vt=1	-3.988		223.682	321.8267	JPL
CH3OHvt=0-2	Methanol	360.84894600, 360.84894600	11(0)-10(1)E1vt=0	-3.5607		103.373	148.7298	JPL
CH3OHvt=0-2	Methanol	360.88943700, 360.88943700	19(1)-18(3)E1vt=0	-6.1408		309.063	444.6702	JPL
CH3OHvt=0-2	Methanol	361.23650600, 361.23650600	3(1)--4(2)-vt=1	-3.9867		223.682	321.8267	JPL
CH3OHvt=0-2	Methanol	361.41126500, 361.41126500	15(2)-15(-1)E2vt=0	-5.3707		197.135	283.6317	JPL
CH3OHvt=0-2	Methanol	361.85219500, 361.85219500	8(1)-7(2)E1vt=0	-3.7985		60.647	87.257	JPL
CH3OHvt=0-2	Methanol	362.06935700, 362.06935700	3(3)-4(1)E1vt=0	-8.0441		30.764	44.2623	JPL
CH3OHvt=0-2	Methanol	362.90822200, 362.90822200	2(-2)-1(0)E2vt=0	-8.8544		10.736	15.4466	JPL
CH3OHvt=0-2	Methanol	362.92736300, 362.92736300	7(3)+-8(1)+vt=0	-9.5816		67.679	97.3744	JPL
CH3OHvt=0-2	Methanol	363.44044200, 363.44044200	16(1)--16(0)+vt=0	-3.3487		219.081	315.2069	JPL
CH3OHvt=0-2	Methanol	363.73986800, 363.73986800	7(2)-6(1)E1vt=0	-3.485		48.514	69.8004	JPL
CH3OHvt=0-2	Methanol	364.50813900, 364.50813900	8(3)-8(2)E1vt=1	-4.6251		335.87	483.2392	JPL
CH3OHvt=0-2	Methanol	364.64078600, 364.64078600	15(-1)-14(2)E2vt=0	-5.1238		184.972	266.1319	JPL
CH3OHvt=0-2	Methanol	364.74620300, 364.74620300	7(3)-7(2)E1vt=1	-4.6649		322.998	464.7194	JPL
CH3OHvt=0-2	Methanol	364.85897000, 364.85897000	16(2)-16(-1)E2vt=0	-5.1037		222.849	320.6282	JPL
CH3OHvt=0-2	Methanol	364.89830200, 364.89830200	6(3)-6(2)E1vt=1	-4.7223		311.735	448.5145	JPL
CH3OHvt=0-2	Methanol	364.98680500, 364.98680500	5(3)-5(2)E1vt=1	-4.8058		302.08	434.6232	JPL
CH3OHvt=0-2	Methanol	365.03098900, 365.03098900	4(3)-4(2)E1vt=1	-4.9352		294.034	423.0469	JPL
CH3OHvt=0-2	Methanol	365.04696800, 365.04696800	3(3)-3(2)E1vt=1	-5.1779		287.597	413.7856	JPL
CH3OHvt=0-2	Methanol	365.39228400, 365.39228400	13(3)+-14(0)+vt=0	-9.3075		169.206	243.4483	JPL
CH3OHvt=0-2	Methanol	365.47468200, 365.47468200	7(-5)-8(-4)E2vt=0	-4.4174		119.17	171.4581	JPL
CH3OHvt=0-2	Methanol	365.82736400, 365.82736400	14(3)-13(-3)E2vt=0	-11.2599		190.37	273.8984	JPL
CH3OHvt=0-2	Methanol	366.47501500, 366.47501500	6(-2)-5(2)E2vt=0	-8.6246		39.665	57.0688	JPL
CH3OHvt=0-2	Methanol	368.04709100, 368.04709100	9(-4)-10(-2)E2vt=1	-8.3851		341.896	491.9092	JPL
CH3OHvt=0-2	Methanol	368.73068900, 368.73068900	17(2)-17(-1)E2vt=0	-4.885		250.157	359.9181	JPL
CH3OHvt=0-2	Methanol	370.08858400, 370.08858400	13(-3)-14(0)E2vt=0	-5.6284		178.025	256.1368	JPL
CH3OHvt=0-2	Methanol	371.41565800, 371.41565800	17(1)--17(0)+vt=0	-3.3695		246.416	354.5356	JPL
CH3OHvt=0-2	Methanol	373.00599900, 373.00599900	18(2)-18(-1)E2vt=0	-4.7062		279.056	401.497	JPL
CH3OHvt=0-2	Methanol	374.29355100, 374.29355100	17(-1)-16(-2)E2vt=0	-3.9098		237.672	341.955	JPL
CH3OHvt=0-2	Methanol	375.15638000, 375.15638000	13(2)--12(3)-vt=0	-3.7421		160.434	230.8274	JPL
CH3OHvt=0-2	Methanol	375.20695600, 375.20695600	7(2)-8(4)E1vt=1	-8.2329		310.483	446.7132	JPL
CH3OHvt=0-2	Methanol	375.75833200, 375.75833200	11(-1)-10(0)E2vt=0	-3.3395		97.724	140.6022	JPL
CH3OHvt=0-2	Methanol	376.07785200, 376.07785200	16(5)+-17(4)+vt=0	-4.0034		302.592	435.3599	JPL
CH3OHvt=0-2	Methanol	376.09875000, 376.09875000	16(5)--17(4)-vt=0	-4.0033		302.592	435.3599	JPL
CH3OHvt=0-2	Methanol	376.26847400, 376.26847400	12(4)-13(3)E1vt=0	-3.8745		179.984	258.9553	JPL
CH3OHvt=0-2	Methanol	377.08012200, 377.08012200	17(-2)-16(3)E2vt=0	-5.2934		252.591	363.42	JPL
CH3OHvt=0-2	Methanol	377.66079900, 377.66079900	19(2)-19(-1)E2vt=0	-4.5618		309.545	445.3636	JPL
CH3OHvt=0-2	Methanol	378.32597000, 378.32597000	13(2)+-12(3)+vt=0	-3.7349		160.431	230.8231	JPL
CH3OHvt=0-2	Methanol	379.49398900, 379.49398900	7(-3)-8(-2)E2vt=0	-3.9235		76.102	109.4932	JPL
CH3OHvt=0-2	Methanol	379.94066200, 379.94066200	18(1)--18(0)+vt=0	-3.3947		275.347	396.1606	JPL
CH3OHvt=0-2	Methanol	380.51079300, 380.51079300	12(0)-11(2)E1vt=0	-6.8422		121.997	175.5255	JPL
CH3OHvt=0-2	Methanol	381.83714100, 381.83714100	20(1)+-19(2)+vt=0	-3.7832		332.785	478.8006	JPL
CH3OHvt=0-2	Methanol	381.94899600, 381.94899600	10(1)-9(-2)E2vt=0	-5.4342		90.632	130.3985	JPL
CH3OHvt=0-2	Methanol	382.50638200, 382.50638200	16(-3)-17(-1)E2vt=0	-8.2201		250.157	359.9181	JPL
CH3OHvt=0-2	Methanol	382.61372100, 382.61372100	18(4)--19(1)-vt=0	-8.1277		318.848	458.7485	JPL
CH3OHvt=0-2	Methanol	382.66651600, 382.66651600	4(0)-3(1)E1vt=1	-4.3148		212.241	305.3657	JPL
CH3OHvt=0-2	Methanol	382.67256400, 382.67256400	20(2)-20(-1)E2vt=0	-4.4476		341.622	491.515	JPL
CH3OHvt=0-2	Methanol	383.02700700, 383.02700700	6(3)-7(0)E1vt=0	-6.9635		54.266	78.0762	JPL
CH3OHvt=0-2	Methanol	383.47789300, 383.47789300	8(1)+-7(1)+vt=0	-3.3088		54.888	78.9711	JPL
CH3OHvt=0-2	Methanol	383.53930300, 383.53930300	4(2)-3(0)E1vt=0	-8.1217		18.803	27.0532	JPL
CH3OHvt=0-2	Methanol	384.07924800, 384.07924800	9(-3)-10(1)E2vt=0	-9.7627		103.373	148.7298	JPL
CH3OHvt=0-2	Methanol	384.51910200, 384.51910200	6(3)--7(1)-vt=0	-9.7265		55.667	80.0919	JPL
CH3OHvt=0-2	Methanol	384.81330400, 384.81330400	13(7)+-14(6)+vt=0	-4.0341		303.936	437.2936	JPL
CH3OHvt=0-2	Methanol	385.44907200, 385.44907200	8(1)+-7(1)+vt=1	-3.754		271.076	390.0157	JPL
CH3OHvt=0-2	Methanol	385.65488600, 385.65488600	8(3)-7(3)E1vt=1	-3.9452		335.165	482.2249	JPL
CH3OHvt=0-2	Methanol	385.73926900, 385.73926900	8(5)+-7(5)+vt=1	-3.8036		337.345	485.3614	JPL
CH3OHvt=0-2	Methanol	385.77821600, 385.77821600	8(4)-7(4)E1vt=1	-3.9299		297.615	428.1991	JPL
CH3OHvt=0-2	Methanol	385.79384200, 385.79384200	8(-2)-7(-2)E2vt=1	-3.8303		298.47	429.4293	JPL
CH3OHvt=0-2	Methanol	385.81134700, 385.81134700	8(-3)-7(-3)E2vt=1	-3.8111		269.292	387.4489	JPL
CH3OHvt=0-2	Methanol	385.82640900, 385.82640900	8(2)+-7(2)+vt=1	-3.7382		252.643	363.4948	JPL
CH3OHvt=0-2	Methanol	385.84140200, 385.84140200	8(2)--7(2)-vt=1	-3.7381		252.644	363.4963	JPL
CH3OHvt=0-2	Methanol	385.84661800, 385.84661800	8(1)-7(1)E1vt=1	-3.706		247.64	356.2967	JPL
CH3OHvt=0-2	Methanol	385.84695900, 385.84695900	8(0)-7(0)E1vt=1	-3.7116		253.968	365.4012	JPL
CH3OHvt=0-2	Methanol	385.87272500, 385.87272500	8(-4)-7(-4)E2vt=1	-3.9891		326.822	470.2213	JPL
CH3OHvt=0-2	Methanol	385.87564200, 385.87564200	8(3)+-7(3)+vt=1	-3.9169		320.367	460.934	JPL
CH3OHvt=0-2	Methanol	385.87571500, 385.87571500	8(3)--7(3)-vt=1	-3.9169		320.367	460.934	JPL
CH3OHvt=0-2	Methanol	385.89295000, 385.89295000	8(2)-7(2)E1vt=1	-3.8833		322.998	464.7194	JPL
CH3OHvt=0-2	Methanol	385.93304600, 385.93304600	8(-1)-7(-1)E2vt=1	-3.8828		332.373	478.2079	JPL
CH3OHvt=0-2	Methanol	385.95807100, 385.95807100	8(5)-7(5)E1vt=1	-4.1119		343.313	493.948	JPL
CH3OHvt=0-2	Methanol	385.97995800, 385.97995800	8(0)+-7(0)+vt=1	-3.8387		339.518	488.4879	JPL
CH3OHvt=0-2	Methanol	386.21626400, 386.21626400	8(1)--7(1)-vt=1	-3.7525		271.166	390.1451	JPL
CH3OHvt=0-2	Methanol	386.24765800, 386.24765800	8(0)-7(0)E1vt=0	-3.2955		54.266	78.0762	JPL
