Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CCD	Ethynyl	360.92711030, 360.92711030	N=5-4,J=9/2-9/2,F=9/2-9/2	-4.4124		24.0576	34.6137	CDMS
CCD	Ethynyl	360.93279280, 360.93279280	N=5-4,J=9/2-9/2,F=7/2-7/2	-4.5131		24.0575	34.6136	CDMS
CCD	Ethynyl	432.72588970, 432.72588970	N=6-5,J=13/2-11/2,F=13/2-13/2	-4.0663		36.0866	51.9209	CDMS
CCD	Ethynyl	432.72643290, 432.72643290	N=6-5,J=13/2-11/2,F=11/2-11/2	-4.0644		36.0865	51.9208	CDMS
CCD	Ethynyl	432.72963510, 432.72963510	N=6-5,J=13/2-11/2,F=15/2-13/2	-2.3722		36.0866	51.9209	CDMS
CCD	Ethynyl	432.72975370, 432.72975370	N=6-5,J=13/2-11/2,F=13/2-11/2	-2.4404		36.0865	51.9208	CDMS
CCD	Ethynyl	432.72975900, 432.72975900	N=6-5,J=13/2-11/2,F=11/2-9/2	-2.5091		36.0864	51.9206	CDMS
CCD	Ethynyl	432.78552550, 432.78552550	N=6-5,J=11/2-9/2,F=13/2-11/2	-2.437		36.0967	51.9354	CDMS
CCD	Ethynyl	432.78555130, 432.78555130	N=6-5,J=11/2-9/2,F=11/2-9/2	-2.5186		36.0968	51.9356	CDMS
CCD	Ethynyl	432.78566470, 432.78566470	N=6-5,J=11/2-9/2,F=9/2-7/2	-2.6006		36.0969	51.9357	CDMS
CCD	Ethynyl	432.78801560, 432.78801560	N=6-5,J=11/2-9/2,F=9/2-9/2	-3.9762		36.0968	51.9356	CDMS
CCD	Ethynyl	432.78868510, 432.78868510	N=6-5,J=11/2-9/2,F=11/2-11/2	-3.9744		36.0967	51.9354	CDMS
CCD	Ethynyl	433.08715700, 433.08715700	N=6-5,J=11/2-11/2,F=13/2-13/2	-4.2434		36.0866	51.9209	CDMS
CCD	Ethynyl	433.09418070, 433.09418070	N=6-5,J=11/2-11/2,F=11/2-11/2	-4.3477		36.0865	51.9208	CDMS
CCD	Ethynyl	433.09997110, 433.09997110	N=6-5,J=11/2-11/2,F=9/2-9/2	-4.4323		36.0864	51.9206	CDMS
CCD	Ethynyl	504.82752630, 504.82752630	N=7-6,J=15/2-13/2,F=15/2-15/2	-4.025		50.5209	72.6888	CDMS
CCD	Ethynyl	504.82795580, 504.82795580	N=7-6,J=15/2-13/2,F=13/2-13/2	-4.0236		50.5208	72.6886	CDMS
CCD	Ethynyl	504.83118490, 504.83118490	N=7-6,J=15/2-13/2,F=17/2-15/2	-2.2149		50.5209	72.6888	CDMS
CCD	Ethynyl	504.83127180, 504.83127180	N=7-6,J=15/2-13/2,F=15/2-13/2	-2.2737		50.5208	72.6886	CDMS
CCD	Ethynyl	504.83127650, 504.83127650	N=7-6,J=15/2-13/2,F=13/2-11/2	-2.3329		50.5207	72.6885	CDMS
CCD	Ethynyl	504.88716670, 504.88716670	N=7-6,J=13/2-11/2,F=15/2-13/2	-2.271		50.5329	72.706	CDMS
CCD	Ethynyl	504.88718420, 504.88718420	N=7-6,J=13/2-11/2,F=13/2-11/2	-2.3394		50.533	72.7062	CDMS
CCD	Ethynyl	504.88726780, 504.88726780	N=7-6,J=13/2-11/2,F=11/2-9/2	-2.408		50.5331	72.7063	CDMS
CCD	Ethynyl	504.88973220, 504.88973220	N=7-6,J=13/2-11/2,F=11/2-11/2	-3.9475		50.533	72.7062	CDMS
CCD	Ethynyl	504.89034390, 504.89034390	N=7-6,J=13/2-11/2,F=13/2-13/2	-3.9461		50.5329	72.706	CDMS
CCD	Ethynyl	505.24468860, 505.24468860	N=7-6,J=13/2-13/2,F=15/2-15/2	-4.2182		50.5209	72.6888	CDMS
CCD	Ethynyl	505.25161120, 505.25161120	N=7-6,J=13/2-13/2,F=13/2-13/2	-4.3056		50.5208	72.6886	CDMS
CCD	Ethynyl	505.25747990, 505.25747990	N=7-6,J=13/2-13/2,F=11/2-11/2	-4.3786		50.5207	72.6885	CDMS
CCD	Ethynyl	576.91773890, 576.91773890	N=8-7,J=17/2-15/2,F=17/2-17/2	-3.9993		67.3603	96.9171	CDMS
CCD	Ethynyl	576.91808570, 576.91808570	N=8-7,J=17/2-15/2,F=15/2-15/2	-3.9983		67.3602	96.9169	CDMS
CCD	Ethynyl	576.92133120, 576.92133120	N=8-7,J=17/2-15/2,F=19/2-17/2	-2.0871		67.3603	96.9171	CDMS
CCD	Ethynyl	576.92139750, 576.92139750	N=8-7,J=17/2-15/2,F=17/2-15/2	-2.1388		67.3602	96.9169	CDMS
CCD	Ethynyl	576.92140170, 576.92140170	N=8-7,J=17/2-15/2,F=15/2-13/2	-2.1908		67.3601	96.9168	CDMS
CCD	Ethynyl	576.97740340, 576.97740340	N=8-7,J=15/2-13/2,F=17/2-15/2	-2.1366		67.3741	96.9369	CDMS
CCD	Ethynyl	576.97741610, 576.97741610	N=8-7,J=15/2-13/2,F=15/2-13/2	-2.1955		67.3742	96.9371	CDMS
CCD	Ethynyl	576.97748020, 576.97748020	N=8-7,J=15/2-13/2,F=13/2-11/2	-2.2546		67.3743	96.9372	CDMS
CCD	Ethynyl	576.98002820, 576.98002820	N=8-7,J=15/2-13/2,F=13/2-13/2	-3.9314		67.3742	96.9371	CDMS
CCD	Ethynyl	576.98059330, 576.98059330	N=8-7,J=15/2-13/2,F=15/2-15/2	-3.9303		67.3741	96.9369	CDMS
CCD	Ethynyl	577.39090710, 577.39090710	N=8-7,J=15/2-15/2,F=17/2-17/2	-4.205		67.3603	96.9171	CDMS
CCD	Ethynyl	577.39775560, 577.39775560	N=8-7,J=15/2-15/2,F=15/2-15/2	-4.2802		67.3602	96.9169	CDMS
CCD	Ethynyl	577.40368360, 577.40368360	N=8-7,J=15/2-15/2,F=13/2-13/2	-4.3445		67.3601	96.9168	CDMS
CCD	Ethynyl	648.99490590, 648.99490590	N=9-8,J=19/2-17/2,F=19/2-19/2	-3.9867		86.6043	124.6051	CDMS
CCD	Ethynyl	648.99519000, 648.99519000	N=9-8,J=19/2-17/2,F=17/2-17/2	-3.9859		86.6042	124.6049	CDMS
CCD	Ethynyl	648.99844590, 648.99844590	N=9-8,J=19/2-17/2,F=21/2-19/2	-1.9832		86.6043	124.6051	CDMS
CCD	Ethynyl	648.99849820, 648.99849820	N=9-8,J=19/2-17/2,F=19/2-17/2	-2.0293		86.6042	124.6049	CDMS
CCD	Ethynyl	648.99850180, 648.99850180	N=9-8,J=19/2-17/2,F=17/2-15/2	-2.0757		86.6041	124.6048	CDMS
CCD	Ethynyl	649.05461210, 649.05461210	N=9-8,J=17/2-15/2,F=19/2-17/2	-2.0275		86.62	124.6277	CDMS
CCD	Ethynyl	649.05462170, 649.05462170	N=9-8,J=17/2-15/2,F=17/2-15/2	-2.0793		86.6201	124.6278	CDMS
CCD	Ethynyl	649.05467240, 649.05467240	N=9-8,J=17/2-15/2,F=15/2-13/2	-2.1311		86.6202	124.628	CDMS
CCD	Ethynyl	649.05728450, 649.05728450	N=9-8,J=17/2-15/2,F=15/2-15/2	-3.9262		86.6201	124.6278	CDMS
CCD	Ethynyl	649.05781150, 649.05781150	N=9-8,J=17/2-15/2,F=17/2-17/2	-3.9254		86.62	124.6277	CDMS
CCD	Ethynyl	649.52418800, 649.52418800	N=9-8,J=17/2-17/2,F=19/2-19/2	-4.2022		86.6043	124.6051	CDMS
CCD	Ethynyl	649.53097970, 649.53097970	N=9-8,J=17/2-17/2,F=17/2-17/2	-4.2683		86.6042	124.6049	CDMS
CCD	Ethynyl	649.53695440, 649.53695440	N=9-8,J=17/2-17/2,F=15/2-15/2	-4.3257		86.6041	124.6048	CDMS
CCD	Ethynyl	721.05740320, 721.05740320	N=10-9,J=21/2-19/2,F=21/2-21/2	-3.9854		108.2526	155.7524	CDMS
CCD	Ethynyl	721.05763810, 721.05763810	N=10-9,J=21/2-19/2,F=19/2-19/2	-3.9847		108.2525	155.7522	CDMS
CCD	Ethynyl	721.06090090, 721.06090090	N=10-9,J=21/2-19/2,F=23/2-21/2	-1.8992		108.2526	155.7524	CDMS
CCD	Ethynyl	721.06094320, 721.06094320	N=10-9,J=21/2-19/2,F=21/2-19/2	-1.9409		108.2525	155.7522	CDMS
