Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
H2CO	Formaldehyde	513.07635270, 513.07635270	7(2,5)-6(2,4)	-1.8651		83.9106	120.7279	CDMS
H2CO	Formaldehyde	525.66583130, 525.66583130	7(1,6)-6(1,5)	-1.2914		60.8605	87.5642	CDMS
H2CO	Formaldehyde	552.00352020, 552.00352020	5(2,3)-6(0,6)	-5.3268		50.8524	73.1648	CDMS
H2CO	Formaldehyde	559.26791980, 559.26791980	15(3,12)-16(1,15)	-4.7825		347.2922	499.6731	CDMS
H2CO	Formaldehyde	561.89931360, 561.89931360	8(1,8)-7(1,7)	-1.2018		73.8907	106.3116	CDMS
H2CO	Formaldehyde	566.60875870, 566.60875870	15(1,14)-15(1,15)	-3.3931		288.7653	415.4665	CDMS
H2CO	Formaldehyde	576.70831070, 576.70831070	8(0,8)-7(0,7)	-1.6377		67.7252	97.4409	CDMS
H2CO	Formaldehyde	581.61184910, 581.61184910	8(2,7)-7(2,6)	-1.7267		100.7286	144.9252	CDMS
H2CO	Formaldehyde	582.38205790, 582.38205790	8(5,4)-7(5,3)	-1.7929		272.3427	391.8381	CDMS
H2CO	Formaldehyde	582.38206530, 582.38206530	8(5,3)-7(5,2)	-1.7929		272.3427	391.8381	CDMS
H2CO	Formaldehyde	582.72280150, 582.72280150	8(4,5)-7(4,4)	-2.0264		198.896	286.1653	CDMS
H2CO	Formaldehyde	582.72443540, 582.72443540	8(4,4)-7(4,3)	-2.0264		198.896	286.1653	CDMS
H2CO	Formaldehyde	583.14460210, 583.14460210	8(3,6)-7(3,5)	-1.3704		141.7089	203.8863	CDMS
H2CO	Formaldehyde	583.30854650, 583.30854650	8(3,5)-7(3,4)	-1.3702		141.7135	203.8929	CDMS
H2CO	Formaldehyde	587.45366580, 587.45366580	8(2,6)-7(2,5)	-1.7188		101.025	145.3516	CDMS
H2CO	Formaldehyde	600.33057460, 600.33057460	8(1,7)-7(1,6)	-1.1551		78.3948	112.792	CDMS
H2CO	Formaldehyde	621.13306170, 621.13306170	4(2,2)-5(0,5)	-5.4785		36.3592	52.3125	CDMS
H2CO	Formaldehyde	631.70282730, 631.70282730	9(1,9)-8(1,8)	-1.089		92.6337	133.2785	CDMS
H2CO	Formaldehyde	638.26326100, 638.26326100	16(1,15)-16(1,16)	-3.3878		326.0021	469.0416	CDMS
H2CO	Formaldehyde	647.08173500, 647.08173500	9(0,9)-8(0,8)	-1.5291		86.9621	125.1183	CDMS
H2CO	Formaldehyde	648.80265390, 648.80265390	14(3,11)-15(1,14)	-4.6846		307.6653	442.6592	CDMS
H2CO	Formaldehyde	653.97015500, 653.97015500	9(2,8)-8(2,7)	-1.6106		120.1291	172.838	CDMS
H2CO	Formaldehyde	655.21210070, 655.21210070	9(5,5)-8(5,4)	-1.6275		291.7689	419.7879	CDMS
H2CO	Formaldehyde	655.21212490, 655.21212490	9(5,4)-8(5,3)	-1.6275		291.7689	419.7879	CDMS
H2CO	Formaldehyde	655.63990700, 655.63990700	9(4,6)-8(4,5)	-1.8864		218.3336	314.1315	CDMS
H2CO	Formaldehyde	655.64367600, 655.64367600	9(4,5)-8(4,4)	-1.8864		218.3336	314.1315	CDMS
H2CO	Formaldehyde	656.16470800, 656.16470800	9(3,7)-8(3,6)	-1.2451		161.1605	231.8727	CDMS
H2CO	Formaldehyde	656.46457200, 656.46457200	9(3,6)-8(3,5)	-1.2448		161.1706	231.8872	CDMS
H2CO	Formaldehyde	662.20915140, 662.20915140	9(2,7)-8(2,6)	-1.601		120.6203	173.5447	CDMS
H2CO	Formaldehyde	674.80978400, 674.80978400	9(1,8)-8(1,7)	-1.0452		98.4197	141.6032	CDMS
H2CO	Formaldehyde	691.92100830, 691.92100830	3(2,1)-4(0,4)	-5.7384		24.2597	34.9041	CDMS
H2CO	Formaldehyde	701.37047060, 701.37047060	10(1,10)-9(1,9)	-0.9976		113.705	163.5952	CDMS
H2CO	Formaldehyde	716.93836820, 716.93836820	10(0,10)-9(0,9)	-1.4418		108.5464	156.1732	CDMS
H2CO	Formaldehyde	726.20825040, 726.20825040	10(2,9)-9(2,8)	-1.5175		141.9432	204.2234	CDMS
H2CO	Formaldehyde	728.05348970, 728.05348970	10(5,6)-9(5,5)	-1.5029		313.6244	451.233	CDMS
H2CO	Formaldehyde	728.05355740, 728.05355740	10(5,5)-9(5,4)	-1.5029		313.6244	451.233	CDMS
H2CO	Formaldehyde	728.58309170, 728.58309170	10(4,7)-9(4,6)	-1.7772		240.2033	345.597	CDMS
H2CO	Formaldehyde	728.59150270, 728.59150270	10(4,6)-9(4,5)	-1.7772		240.2036	345.5974	CDMS
H2CO	Formaldehyde	729.21251990, 729.21251990	10(3,8)-9(3,7)	-1.1456		183.0478	263.3634	CDMS
H2CO	Formaldehyde	729.72514340, 729.72514340	10(3,7)-9(3,6)	-1.145		183.0679	263.3924	CDMS
H2CO	Formaldehyde	737.34266900, 737.34266900	10(2,8)-9(2,7)	-1.5062		142.7093	205.3257	CDMS
H2CO	Formaldehyde	740.34697160, 740.34697160	13(3,10)-14(1,13)	-4.6151		270.4451	389.1079	CDMS
H2CO	Formaldehyde	749.07208330, 749.07208330	10(1,9)-9(1,8)	-0.9572		120.929	173.9889	CDMS
H2CO	Formaldehyde	763.78435920, 763.78435920	2(2,0)-3(0,3)	-6.2069		14.5655	20.9564	CDMS
H2CO	Formaldehyde	770.89606210, 770.89606210	11(1,11)-10(1,10)	-0.9245		137.1002	197.2555	CDMS
H2CO	Formaldehyde	786.28495280, 786.28495280	11(0,11)-10(0,10)	-1.3725		132.4609	190.5806	CDMS
H2CO	Formaldehyde	798.31345360, 798.31345360	11(2,10)-10(2,9)	-1.4436		166.1669	239.0757	CDMS
H2CO	Formaldehyde	800.90745850, 800.90745850	11(5,7)-10(5,6)	-1.4073		337.9097	486.1739	CDMS
H2CO	Formaldehyde	800.90762750, 800.90762750	11(5,6)-10(5,5)	-1.4073		337.9097	486.1739	CDMS
H2CO	Formaldehyde	801.55496970, 801.55496970	11(4,8)-10(4,7)	-1.6919		264.5063	380.5634	CDMS
H2CO	Formaldehyde	801.57189630, 801.57189630	11(4,7)-10(4,6)	-1.6919		264.5068	380.5641	CDMS
H2CO	Formaldehyde	802.28236240, 802.28236240	11(3,9)-10(3,8)	-1.067		207.3718	298.36	CDMS
H2CO	Formaldehyde	803.11162410, 803.11162410	11(3,8)-10(3,7)	-1.0662		207.4089	298.4134	CDMS
H2CO	Formaldehyde	812.83140240, 812.83140240	11(2,9)-10(2,8)	-1.4308		167.3044	240.7123	CDMS
H2CO	Formaldehyde	823.08275920, 823.08275920	11(1,10)-10(1,9)	-0.8878		145.9153	209.9384	CDMS
H2CO	Formaldehyde	833.20494650, 833.20494650	12(3,9)-13(1,12)	-4.5724		235.6469	339.0414	CDMS
H2CO	Formaldehyde	840.27566600, 840.27566600	12(1,12)-11(1,11)	-0.8672		162.8145	234.2524	CDMS
H2CO	Formaldehyde	855.15128900, 855.15128900	12(0,12)-11(0,11)	-1.3189		158.6885	228.316	CDMS
H2CO	Formaldehyde	870.27348200, 870.27348200	12(2,11)-11(2,10)	-1.3865		192.7958	277.3886	CDMS
H2CO	Formaldehyde	874.55738400, 874.55738400	12(4,9)-11(4,8)	-1.6261		291.2433	419.0317	CDMS
H2CO	Formaldehyde	874.58903800, 874.58903800	12(4,8)-11(4,7)	-1.6261		291.2443	419.0332	CDMS
H2CO	Formaldehyde	875.36616500, 875.36616500	12(3,10)-11(3,9)	-1.0062		234.133	336.8632	CDMS
H2CO	Formaldehyde	876.64913400, 876.64913400	12(3,9)-11(3,8)	-1.0051		234.1978	336.9565	CDMS
H2CO	Formaldehyde	888.62905800, 888.62905800	12(2,10)-11(2,9)	-1.3722		194.4175	279.7218	CDMS
H2CO	Formaldehyde	896.80514500, 896.80514500	12(1,11)-11(1,10)	-0.8347		173.3704	249.4399	CDMS
H2CO	Formaldehyde	909.50767500, 909.50767500	13(1,13)-12(1,12)	-0.824		190.8431	274.5791	CDMS
H2CO	Formaldehyde	923.58782700, 923.58782700	13(0,13)-12(0,12)	-1.2791		187.2133	269.3566	CDMS
H2CO	Formaldehyde	926.75497360, 926.75497360	11(3,8)-12(1,11)	-4.5557		203.2846	292.4795	CDMS
H2CO	Formaldehyde	942.07655000, 942.07655000	13(2,12)-12(2,11)	-1.3439		221.825	319.1549	CDMS
H2CO	Formaldehyde	947.59182400, 947.59182400	13(4,10)-12(4,9)	-1.577		320.4154	461.0036	CDMS
H2CO	Formaldehyde	947.64798700, 947.64798700	13(4,9)-12(4,8)	-1.577		320.4175	461.0067	CDMS
H2CO	Formaldehyde	948.45383300, 948.45383300	13(3,11)-12(3,10)	-0.9608		263.3321	378.874	CDMS
