Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CH3CNv=0	Methyl Cyanide	147.14999790, 147.14999790	8(3)-7(3),F=7-7	-4.79890		61.8731	89.0222	JPL
CH3CNv=0	Methyl Cyanide	147.16200910, 147.16200910	8(2)-7(2),F=8-8	-5.01030		37.0470	53.3027	JPL
CH3CNv=0	Methyl Cyanide	147.16319380, 147.16319380	8(2)-7(2),F=8-7	-3.21100		37.0470	53.3027	JPL
CH3CNv=0	Methyl Cyanide	147.16324410, 147.16324410	8(2)-7(2)	-2.72700		37.0470	53.3027	JPL
CH3CNv=0	Methyl Cyanide	147.16325960, 147.16325960	8(2)-7(2),F=7-6	-3.26630		37.0470	53.3027	JPL
CH3CNv=0	Methyl Cyanide	147.16327480, 147.16327480	8(2)-7(2),F=9-8	-3.15590		37.0470	53.3027	JPL
CH3CNv=0	Methyl Cyanide	147.16458780, 147.16458780	8(2)-7(2),F=7-7	-5.01030		37.0470	53.3027	JPL
CH3CNv=0	Methyl Cyanide	147.17031460, 147.17031460	8(1)-7(1),F=8-8	-4.95810		22.1491	31.8678	JPL
CH3CNv=0	Methyl Cyanide	147.17173940, 147.17173940	8(1)-7(1),F=8-7	-3.15870		22.1491	31.8678	JPL
CH3CNv=0	Methyl Cyanide	147.17174230, 147.17174230	8(1)-7(1),F=7-6	-3.21400		22.1491	31.8678	JPL
CH3CNv=0	Methyl Cyanide	147.17175190, 147.17175190	8(1)-7(1)	-2.67480		22.1491	31.8678	JPL
CH3CNv=0	Methyl Cyanide	147.17176830, 147.17176830	8(1)-7(1),F=9-8	-3.10360		22.1491	31.8678	JPL
CH3CNv=0	Methyl Cyanide	147.17308350, 147.17308350	8(0)-7(0),F=8-8	-4.94090		17.1828	24.7224	JPL
CH3CNv=0	Methyl Cyanide	147.17334420, 147.17334420	8(1)-7(1),F=7-7	-4.95810		22.1491	31.8678	JPL
CH3CNv=0	Methyl Cyanide	147.17457020, 147.17457020	8(0)-7(0),F=7-6	-3.19680		17.1828	24.7224	JPL
CH3CNv=0	Methyl Cyanide	147.17458830, 147.17458830	8(0)-7(0)	-3.14150		17.1827	24.7222	JPL
CH3CNv=0	Methyl Cyanide	147.17458830, 147.17458830	8(0)-7(0)	-2.65750		17.1828	24.7224	JPL
CH3CNv=0	Methyl Cyanide	147.17459990, 147.17459990	8(0)-7(0),F=9-8	-3.08640		17.1828	24.7224	JPL
CH3CNv=0	Methyl Cyanide	147.17626330, 147.17626330	8(0)-7(0),F=7-7	-4.94080		17.1827	24.7222	JPL
CH3CNv=0	Methyl Cyanide	165.36477980, 165.36477980	9(8)-8(8),F=9-8	-4.33780		339.5526	488.5436	JPL
CH3CNv=0	Methyl Cyanide	165.36534310, 165.36534310	9(8)-8(8)	-3.85530		339.5526	488.5436	JPL
CH3CNv=0	Methyl Cyanide	165.36557390, 165.36557390	9(8)-8(8),F=10-9	-4.28900		339.5525	488.5435	JPL
CH3CNv=0	Methyl Cyanide	165.36569220, 165.36569220	9(8)-8(8),F=8-7	-4.38680		339.5525	488.5435	JPL
CH3CNv=0	Methyl Cyanide	165.41151160, 165.41151160	9(7)-8(7),F=8-8	-5.81110		265.2169	381.5904	JPL
CH3CNv=0	Methyl Cyanide	165.41258360, 165.41258360	9(7)-8(7),F=9-8	-3.90800		265.2169	381.5904	JPL
CH3CNv=0	Methyl Cyanide	165.41301490, 165.41301490	9(7)-8(7)	-3.42550		265.2169	381.5904	JPL
CH3CNv=0	Methyl Cyanide	165.41319380, 165.41319380	9(7)-8(7),F=10-9	-3.85920		265.2168	381.5903	JPL
CH3CNv=0	Methyl Cyanide	165.41327880, 165.41327880	9(7)-8(7),F=8-7	-3.95700		265.2168	381.5903	JPL
CH3CNv=0	Methyl Cyanide	165.41413800, 165.41413800	9(7)-8(7),F=9-9	-5.81110		265.2168	381.5903	JPL
CH3CNv=0	Methyl Cyanide	165.45370580, 165.45370580	9(6)-8(6),F=8-8	-5.22760		200.7584	288.8484	JPL
CH3CNv=0	Methyl Cyanide	165.45405280, 165.45405280	9(6)-8(6),F=9-8	-3.32450		200.7584	288.8484	JPL
CH3CNv=0	Methyl Cyanide	165.45436960, 165.45436960	9(6)-8(6)	-2.84200		200.7584	288.8484	JPL
