Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
SO3&Sigma;v=0	Sulfur Monoxide	560.17833110, 560.17833110	14(13)-13(12)	-1.34280		115.2217	165.7774	JPL
SO3&Sigma;v=0	Sulfur Monoxide	568.74127270, 568.74127270	9(9)-9(8)	-3.49090		54.7518	78.7752	JPL
SO3&Sigma;v=0	Sulfur Monoxide	588.33797180, 588.33797180	16(17)-16(16)	-3.77410		204.3161	293.9636	JPL
SO3&Sigma;v=0	Sulfur Monoxide	588.56494470, 588.56494470	5(5)-4(3)	-5.93720		11.0213	15.8571	JPL
SO3&Sigma;v=0	Sulfur Monoxide	595.73133890, 595.73133890	12(13)-13(12)	-5.58340		115.2217	165.7774	JPL
SO3&Sigma;v=0	Sulfur Monoxide	601.25756190, 601.25756190	13(14)-12(13)	-1.35710		135.0931	194.3677	JPL
SO3&Sigma;v=0	Sulfur Monoxide	602.29233750, 602.29233750	14(14)-13(13)	-1.33370		139.7465	201.0629	JPL
SO3&Sigma;v=0	Sulfur Monoxide	603.02121730, 603.02121730	15(14)-14(13)	-1.28910		133.9072	192.6615	JPL
SO3&Sigma;v=0	Sulfur Monoxide	609.95969200, 609.95969200	10(10)-10(9)	-3.48510	17.2	67.7314	97.4498	JPL
SO3&Sigma;v=0	Sulfur Monoxide	611.55258340, 611.55258340	4(5)-3(2)	-3.85200	 3.7	6.4122	9.2257	JPL
SO3&Sigma;v=0	Sulfur Monoxide	623.19492800, 623.19492800	6(7)-6(5)	-5.52590		24.3157	34.9847	JPL
SO3&Sigma;v=0	Sulfur Monoxide	630.70836960, 630.70836960	17(18)-17(17)	-3.79530		228.7043	329.0526	JPL
SO3&Sigma;v=0	Sulfur Monoxide	636.81056970, 636.81056970	13(14)-14(13)	-5.65530		133.9072	192.6615	JPL
SO3&Sigma;v=0	Sulfur Monoxide	644.37781370, 644.37781370	14(15)-13(14)	-1.30770		155.1489	223.2234	JPL
SO3&Sigma;v=0	Sulfur Monoxide	645.25407440, 645.25407440	15(15)-14(14)	-1.28690	39.6	159.8368	229.9682	JPL
SO3&Sigma;v=0	Sulfur Monoxide	645.87535780, 645.87535780	16(15)-15(14)	-1.24470	39.0	154.0218	221.6017	JPL
SO3&Sigma;v=0	Sulfur Monoxide	651.49345530, 651.49345530	11(11)-11(10)	-3.48500	 4.7	82.1350	118.1733	JPL
SO3&Sigma;v=0	Sulfur Monoxide	668.21539050, 668.21539050	6(6)-5(4)	-5.90730		16.9790	24.4289	JPL
SO3&Sigma;v=0	Sulfur Monoxide	673.13870150, 673.13870150	18(19)-18(18)	-3.82160		254.5243	366.2016	JPL
SO3&Sigma;v=0	Sulfur Monoxide	678.16716610, 678.16716610	14(15)-15(14)	-5.72830		154.0218	221.6017	JPL
SO3&Sigma;v=0	Sulfur Monoxide	687.45636350, 687.45636350	15(16)-14(15)	-1.26760		176.6431	254.1486	JPL
SO3&Sigma;v=0	Sulfur Monoxide	688.20357460, 688.20357460	16(16)-15(15)	-1.24900		181.3601	260.9352	JPL
SO3&Sigma;v=0	Sulfur Monoxide	688.73498050, 688.73498050	17(16)-16(15)	-1.20890	54.1	175.5659	252.5987	JPL
SO3&Sigma;v=0	Sulfur Monoxide	693.26943060, 693.26943060	12(12)-12(11)	-3.49020	 3.2	97.9646	140.9484	JPL
SO3&Sigma;v=0	Sulfur Monoxide	702.06538920, 702.06538920	7(8)-7(6)	-5.48460		33.0499	47.5512	JPL
SO3&Sigma;v=0	Sulfur Monoxide	715.61689330, 715.61689330	19(20)-19(19)	-3.85270		281.7755	405.4098	JPL
SO3&Sigma;v=0	Sulfur Monoxide	719.74817180, 719.74817180	15(16)-16(15)	-5.80240		175.5659	252.5987	JPL
SO3&Sigma;v=0	Sulfur Monoxide	725.19969100, 725.19969100	5(6)-4(3)	-3.88940		11.0213	15.8571	JPL
SO3&Sigma;v=0	Sulfur Monoxide	730.49918540, 730.49918540	16(17)-15(16)	-1.23590		199.5741	287.1410	JPL
SO3&Sigma;v=0	Sulfur Monoxide	731.14002220, 731.14002220	17(17)-16(16)	-1.21920		204.3161	293.9636	JPL
SO3&Sigma;v=0	Sulfur Monoxide	731.59558790, 731.59558790	18(17)-17(16)	-1.18090		198.5397	285.6527	JPL
SO3&Sigma;v=0	Sulfur Monoxide	735.23430510, 735.23430510	13(13)-13(12)	-3.50020		115.2217	165.7774	JPL
SO3&Sigma;v=0	Sulfur Monoxide	749.55206900, 749.55206900	7(7)-6(5)	-5.88560		24.3157	34.9847	JPL
SO3&Sigma;v=0	Sulfur Monoxide	758.13299860, 758.13299860	20(21)-20(20)	-3.88840		310.4574	446.6764	JPL
SO3&Sigma;v=0	Sulfur Monoxide	761.51237670, 761.51237670	16(17)-17(16)	-5.87790		198.5397	285.6527	JPL
SO3&Sigma;v=0	Sulfur Monoxide	773.51042000, 773.51042000	17(18)-16(17)	-1.21200		223.9410	322.1993	JPL
SO3&Sigma;v=0	Sulfur Monoxide	774.06260150, 774.06260150	18(18)-17(17)	-1.19690		228.7043	329.0526	JPL
SO3&Sigma;v=0	Sulfur Monoxide	774.45358520, 774.45358520	19(18)-18(17)	-1.16020		222.9431	320.7635	JPL
SO3&Sigma;v=0	Sulfur Monoxide	777.34831160, 777.34831160	14(14)-14(13)	-3.51490		133.9072	192.6615	JPL
SO3&Sigma;v=0	Sulfur Monoxide	782.51462740, 782.51462740	8(9)-8(7)	-5.45410		43.1928	62.1444	JPL
SO3&Sigma;v=0	Sulfur Monoxide	800.67872120, 800.67872120	21(22)-21(21)	-3.92840		340.5696	490.0009	JPL
SO3&Sigma;v=0	Sulfur Monoxide	803.42720890, 803.42720890	17(18)-18(17)	-5.95490		222.9431	320.7635	JPL
SO3&Sigma;v=0	Sulfur Monoxide	816.49293340, 816.49293340	18(19)-17(18)	-1.19530		249.7425	359.3217	JPL
SO3&Sigma;v=0	Sulfur Monoxide	816.97049660, 816.97049660	19(19)-18(18)	-1.18170		254.5243	366.2016	JPL
SO3&Sigma;v=0	Sulfur Monoxide	817.30602920, 817.30602920	20(19)-19(18)	-1.14630		248.7760	357.9311	JPL
SO3&Sigma;v=0	Sulfur Monoxide	819.58116870, 819.58116870	15(15)-15(14)	-3.53410		154.0218	221.6017	JPL
SO3&Sigma;v=0	Sulfur Monoxide	832.01898440, 832.01898440	8(8)-7(6)	-5.87050		33.0499	47.5512	JPL
SO3&Sigma;v=0	Sulfur Monoxide	843.14432530, 843.14432530	6(7)-5(4)	-3.93990		16.9790	24.4289	JPL
SO3&Sigma;v=0	Sulfur Monoxide	859.44868850, 859.44868850	19(20)-18(19)	-1.18540		276.9778	398.5070	JPL
SO3&Sigma;v=0	Sulfur Monoxide	859.86289190, 859.86289190	20(20)-19(19)	-1.17300		281.7755	405.4098	JPL
SO3&Sigma;v=0	Sulfur Monoxide	860.15045370, 860.15045370	21(20)-20(19)	-1.13900		276.0384	397.1554	JPL
SO3&Sigma;v=0	Sulfur Monoxide	861.90938550, 861.90938550	16(16)-16(15)	-3.55760		175.5659	252.5987	JPL
SO3&Sigma;v=0	Sulfur Monoxide	864.09657800, 864.09657800	9(10)-9(8)	-5.43260		54.7518	78.7752	JPL
SO3&Sigma;v=0	Sulfur Monoxide	902.37899720, 902.37899720	20(21)-19(20)	-1.18180		305.6459	439.7537	JPL
SO3&Sigma;v=0	Sulfur Monoxide	902.73897150, 902.73897150	21(21)-20(20)	-1.17070		310.4574	446.6764	JPL
SO3&Sigma;v=0	Sulfur Monoxide	902.98474750, 902.98474750	22(21)-21(20)	-1.13770		304.7300	438.4360	JPL
SO3&Sigma;v=0	Sulfur Monoxide	904.31442720, 904.31442720	17(17)-17(16)	-3.58530		198.5397	285.6527	JPL
SO3&Sigma;v=0	Sulfur Monoxide	915.26978100, 915.26978100	9(9)-8(7)	-5.86140		43.1928	62.1444	JPL
SO3&Sigma;v=0	Sulfur Monoxide	945.28469410, 945.28469410	21(22)-20(21)	-1.18440		335.7460	483.0608	JPL
SO3&Sigma;v=0	Sulfur Monoxide	945.59791960, 945.59791960	22(22)-21(21)	-1.17430		340.5696	490.0009	JPL
SO3&Sigma;v=0	Sulfur Monoxide	945.80706720, 945.80706720	23(22)-22(21)	-1.14230		334.8503	481.7721	JPL
SO3&Sigma;v=0	Sulfur Monoxide	946.51303790, 946.51303790	10(11)-10(9)	-5.41900		67.7314	97.4498	JPL
SO3&Sigma;v=0	Sulfur Monoxide	946.78144070, 946.78144070	18(18)-18(17)	-3.61690		222.9431	320.7635	JPL
